date,Open,High,Low,Close,Volume
8/26/2015,"1,519,533,253.00","1,519,999,981.00","1,436,733,341.00","1,498,933,315.00","74,445,000.00"
8/27/2015,"1,539,999,962.00","1,631,666,756.00","1,538,733,292.00","1,619,933,319.00","114,840,000.00"
8/28/2015,"1,612,400,055.00","1,676,333,237.00","1,610,466,766.00","1,656,533,241.00","82,705,500.00"
8/31/2015,"1,637,466,621.00","1,699,666,786.00","1,636,733,246.00","1,660,400,009.00","70,503,000.00"
9/1/2015,"1,602,266,693.00","1,639,999,962.00","1,579,800,034.00","1,590,866,661.00","81,822,000.00"
9/2/2015,"1,635,333,252.00","165,253,334.00","1,598,533,344.00","165,126,667.00","69,438,000.00"
9/3/2015,"1,680,400,085.00","1,680,533,218.00","1,633,333,206.00","1,637,133,217.00","62,922,000.00"
9/4/2015,"160,593,338.00","1,627,266,693.00","1,588,000,011.00","1,612,866,783.00","55,338,000.00"
9/8/2015,"1,633,666,611.00","1,661,066,628.00","1,627,000,046.00","1,654,466,629.00","47,073,000.00"
9/9/2015,"1,680,333,328.00","1,695,000,076.00","1,655,333,328.00","1,659,399,986.00","50,862,000.00"
9/10/2015,"1,648,200,035.00","1,671,466,637.00","1,635,533,333.00","1,656,533,241.00","40,635,000.00"
9/11/2015,"1,650,933,266.00","1,668,266,678.00","1,631,533,241.00","1,668,266,678.00","35,262,000.00"
9/14/2015,"1,673,999,977.00","1,695,000,076.00","1,664,466,667.00","168,793,335.00","43,363,500.00"
9/15/2015,"1,685,000,038.00","1,697,333,336.00","1,663,333,321.00","169,046,669.00","44,002,500.00"
9/16/2015,"1,686,933,327.00","175,253,334.00","1,685,866,737.00","1,748,333,359.00","66,256,500.00"
9/17/2015,"1,759,733,391.00","1,770,000,076.00","173,793,335.00","1,747,133,255.00","53,787,000.00"
9/18/2015,"1,719,733,238.00","1,758,799,934.00","1,716,666,794.00","1,737,466,621.00","56,446,500.00"
9/21/2015,"1,759,866,714.00","1,810,466,766.00","1,705,333,328.00","1,761,333,275.00","91,803,000.00"
9/22/2015,"1,726,866,722.00","1,751,000,023.00","1,705,800,056.00","1,739,599,991.00","54,966,000.00"
9/23/2015,"1,746,333,313.00","1,747,200,012.00","1,717,200,089.00","1,740,399,933.00","39,012,000.00"
9/24/2015,"1,730,200,005.00","1,756,333,351.00","170,806,675.00","1,754,133,224.00","51,723,000.00"
9/25/2015,"1,777,400,017.00","1,779,400,063.00","1,707,666,779.00","1,712,733,269.00","56,601,000.00"
9/28/2015,"1,715,666,771.00","1,731,933,212.00","164,406,662.00","1,656,200,027.00","73,516,500.00"
9/29/2015,"1,669,733,238.00","1,698,200,035.00","1,636,400,032.00","1,644,333,267.00","55,548,000.00"
9/30/2015,"1,679,999,924.00","1,682,666,779.00","1,615,600,014.00","1,655,999,947.00","73,944,000.00"
10/1/2015,"1,650,066,757.00","1,656,666,756.00","1,580,866,718.00","1,599,199,963.00","68,595,000.00"
10/2/2015,"1,570,666,695.00","1,651,333,237.00","156,619,997.00","1,650,466,728.00","66,360,000.00"
10/5/2015,"1,658,933,258.00","1,665,600,014.00","162,753,334.00","1,640,999,985.00","55,348,500.00"
10/6/2015,16.00,"1,620,199,966.00","1,570,533,276.00","1,609,733,391.00","78,378,000.00"
10/7/2015,"157,753,334.00","1,584,666,729.00","1,527,466,679.00","1,546,399,975.00","102,210,000.00"
10/8/2015,"1,533,866,692.00","1,538,133,335.00","1,475,399,971.00","1,511,466,694.00","91,998,000.00"
10/9/2015,"1,472,866,726.00","1,495,800,018.00","1,455,733,299.00","1,471,266,747.00","92,376,000.00"
10/12/2015,"1,486,600,018.00","1,486,666,679.00","1,435,133,266.00","1,437,199,974.00","57,544,500.00"
10/13/2015,"1,421,866,703.00","1,483,466,721.00","1,407,533,264.00","1,461,666,679.00","77,572,500.00"
10/14/2015,"1,471,133,327.00","1,472,999,954.00","1,436,200,047.00","144,586,668.00","46,566,000.00"
10/15/2015,"1,442,866,707.00","1,478,199,959.00","1,424,666,691.00","1,475,399,971.00","42,663,000.00"
10/16/2015,"1,486,933,327.00","153,653,326.00","148,579,998.00","1,513,399,982.00","65,017,500.00"
10/19/2015,"1,510,000,038.00","1,540,999,985.00","1,499,600,029.00","1,520,666,695.00","37,618,500.00"
10/20/2015,"1,518,133,259.00","1,523,999,977.00","1,346,666,718.00","1,420,199,966.00","223,500,000.00"
10/21/2015,"1,413,266,659.00","1,432,066,727.00","1,392,000,008.00","1,400,599,957.00","62,272,500.00"
10/22/2015,"1,410,400,009.00","1,438,333,321.00","1,396,000,004.00","1,411,466,694.00","42,378,000.00"
10/23/2015,"1,433,333,302.00","1,435,666,656.00","1,384,599,972.00","1,393,933,296.00","63,532,500.00"
10/26/2015,"1,409,200,001.00","143,920,002.00",14.00,"14,350,667.00","50,871,000.00"
10/27/2015,"1,432,266,712.00","1,447,333,336.00","1,383,399,963.00","140,233,326.00","52,791,000.00"
10/28/2015,"1,408,733,273.00","1,422,999,954.00","1,388,666,725.00","1,419,733,334.00","40,929,000.00"
10/29/2015,"1,411,666,679.00","14,25","1,404,266,739.00","1,410,866,737.00","27,075,000.00"
10/30/2015,"1,402,666,664.00","1,410,866,737.00","1,359,266,663.00","1,379,533,291.00","66,583,500.00"
11/2/2015,"1,392,800,045.00","1,438,666,725.00","1,381,466,675.00","1,425,266,743.00","58,918,500.00"
11/3/2015,"1,425,666,714.00","1,429,599,953.00","1,385,000,038.00","1,389,000,034.00","124,987,500.00"
11/4/2015,"1,513,333,321.00","1,551,599,979.00","1,501,333,332.00","1,544,200,039.00","190,896,000.00"
11/5/2015,"1,537,199,974.00","1,563,866,711.00","1,527,933,311.00","1,545,133,305.00","67,452,000.00"
11/6/2015,"1,538,000,011.00","1,555,733,299.00","1,530,000,019.00","1,549,066,734.00","36,679,500.00"
11/9/2015,"1,553,266,716.00","1,553,266,716.00","1,495,400,047.00","1,502,200,031.00","57,763,500.00"
11/10/2015,"1,489,866,734.00","1,491,333,294.00","1,440,533,257.00","144,333,334.00","69,255,000.00"
11/11/2015,"1,451,799,965.00","1,463,199,997.00","1,424,199,963.00","1,460,533,333.00","50,217,000.00"
11/12/2015,"145,233,326.00","1,460,000,038.00","1,417,733,288.00","141,960,001.00","43,738,500.00"
11/13/2015,"1,419,666,672.00","1,419,933,319.00","1,376,799,965.00","1,381,266,689.00","51,454,500.00"
11/16/2015,"1,373,933,315.00","1,433,199,978.00","1,372,000,027.00","1,428,733,253.00","43,881,000.00"
11/17/2015,"1,434,666,729.00","1,439,999,962.00","1,409,333,324.00","1,426,666,737.00","32,230,500.00"
11/18/2015,"1,430,000,019.00","1,475,866,699.00","1,416,800,022.00","1,473,799,992.00","42,178,500.00"
11/19/2015,"1,470,266,724.00","1,507,933,331.00","1,468,666,744.00","1,478,666,687.00","37,566,000.00"
11/20/2015,"14,899,333.00",15.00,"1,423,866,653.00","1,466,733,265.00","66,010,500.00"
11/23/2015,"1,448,999,977.00","1,461,200,047.00","1,431,200,027.00","1,451,666,737.00","37,893,000.00"
11/24/2015,"143,579,998.00","1,473,333,263.00","1,433,333,302.00","1,455,000,019.00","37,204,500.00"
11/25/2015,"1,475,599,957.00","1,538,866,711.00","1,469,200,039.00","1,530,933,285.00","59,862,000.00"
11/27/2015,"1,540,400,028.00","1,548,333,263.00","1,513,399,982.00","1,544,066,715.00","29,241,000.00"
11/30/2015,"1,545,266,724.00","1,561,866,665.00","1,527,200,031.00","15,350,667.00","39,897,000.00"
12/1/2015,"1,540,400,028.00","1,586,666,679.00","1,540,333,271.00","1,581,266,689.00","56,010,000.00"
12/2/2015,"1,580,000,019.00","1,590,666,676.00","1,541,533,279.00","154,659,996.00","44,722,500.00"
12/3/2015,"1,569,866,657.00","1,582,999,992.00","1,533,333,302.00","1,551,399,994.00","44,094,000.00"
12/4/2015,"1,549,733,257.00","1,555,133,343.00","1,517,733,288.00","1,535,866,737.00","38,604,000.00"
12/7/2015,"1,518,000,031.00","157,086,668.00","1,507,666,683.00","1,540,866,661.00","47,163,000.00"
12/8/2015,"1,516,800,022.00","1,525,333,309.00","1,494,666,672.00","1,511,466,694.00","40,314,000.00"
12/9/2015,"1,511,333,275.00","1,516,666,698.00","1,471,466,732.00","1,496,800,041.00","45,867,000.00"
12/10/2015,"1,498,066,711.00","1,523,266,697.00","1,490,933,323.00","1,513,799,953.00","31,075,500.00"
12/11/2015,"1,501,599,979.00","1,505,000,019.00","1,444,266,701.00","1,446,800,041.00","49,030,500.00"
12/14/2015,"1,450,066,662.00","1,472,799,969.00","1,432,466,698.00","1,457,199,955.00","42,406,500.00"
12/15/2015,"1,478,800,011.00","1,481,466,675.00","1,453,333,282.00","1,473,933,315.00","33,666,000.00"
12/16/2015,"1,480,666,733.00","1,565,866,661.00","1,471,533,298.00","1,563,399,982.00","76,564,500.00"
12/17/2015,"1,559,599,972.00","15,850,667.00","1,532,066,727.00","1,555,933,285.00","49,479,000.00"
12/18/2015,"1,552,600,002.00","157,266,674.00","1,528,600,025.00","1,536,400,032.00","45,213,000.00"
12/21/2015,"154,460,001.00","1,572,200,012.00","1,540,533,257.00","1,550,399,971.00","29,298,000.00"
12/22/2015,"1,566,600,037.00","1,577,000,046.00","1,530,866,718.00","1,532,999,992.00","29,422,500.00"
12/23/2015,"1,547,866,726.00","1,556,333,256.00","152,086,668.00","1,531,333,256.00","23,325,000.00"
12/24/2015,"1,537,066,746.00","154,586,668.00","1,521,866,703.00","1,537,133,312.00","10,620,000.00"
12/28/2015,"1,543,266,678.00","1,546,533,298.00","1,503,600,025.00","1,526,333,332.00","28,519,500.00"
12/29/2015,"1,533,733,273.00","1,584,799,957.00","1,530,333,328.00","1,581,266,689.00","36,094,500.00"
12/30/2015,"157,733,326.00","1,624,200,058.00","1,571,133,327.00","1,587,266,731.00","55,468,500.00"
12/31/2015,"1,590,066,719.00","1,622,999,954.00","1,589,133,263.00","1,600,066,757.00","40,725,000.00"
1/4/2016,"1,538,133,335.00","1,542,533,302.00","1,460,000,038.00","1,489,400,005.00","102,406,500.00"
1/5/2016,"1,509,066,677.00","151,260,004.00","1,466,666,698.00","1,489,533,329.00","47,802,000.00"
1/6/2016,"1,466,666,698.00","1,467,000,008.00","1,439,866,734.00","1,460,266,685.00","56,686,500.00"
1/7/2016,"1,427,933,311.00","1,456,266,689.00","1,424,466,705.00","1,437,666,702.00","53,314,500.00"
1/8/2016,"1,452,400,017.00","146,960,001.00","1,405,133,343.00","140,666,666.00","54,421,500.00"
1/11/2016,"1,426,733,303.00","142,966,671.00","1,353,333,282.00","1,385,666,656.00","61,371,000.00"
1/12/2016,"1,410,666,656.00","1,424,933,338.00","1,368,733,311.00","1,399,800,014.00","46,378,500.00"
1/13/2016,"1,413,399,982.00","1,417,666,721.00","1,333,333,302.00","1,335,400,009.00","61,896,000.00"
1/14/2016,"1,348,066,711.00",14.00,"128,920,002.00","1,374,533,272.00","97,360,500.00"
1/15/2016,"1,326,466,656.00","1,367,133,331.00","1,314,999,962.00","1,366,600,037.00","83,679,000.00"
1/19/2016,"1,391,399,956.00","1,403,133,297.00","1,338,533,306.00","1,364,799,976.00","60,580,500.00"
1/20/2016,"1,329,333,305.00","1,341,866,684.00","12,75","1,324,666,691.00","87,579,000.00"
1/21/2016,"1,343,666,744.00","1,354,866,695.00","1,300,133,324.00","1,333,133,316.00","47,493,000.00"
1/22/2016,"1,365,333,271.00","1,369,999,981.00","1,326,866,722.00","1,350,333,309.00","46,861,500.00"
1/25/2016,"1,333,733,273.00","1,357,133,293.00","1,305,866,718.00","1,309,200,001.00","40,480,500.00"
1/26/2016,"1,311,333,275.00","1,318,799,973.00","1,259,200,001.00","1,290,400,028.00","74,463,000.00"
1/27/2016,"1,282,533,264.00","1,288,399,982.00","123,846,674.00","1,253,800,011.00","54,258,000.00"
1/28/2016,"127,193,327.00","1,275,199,986.00","1,216,066,742.00","1,264,666,653.00","68,892,000.00"
1/29/2016,"1,266,333,294.00","1,291,600,037.00","1,253,866,673.00","1,274,666,691.00","42,784,500.00"
2/1/2016,"1,258,399,963.00","1,330,133,343.00","121,833,334.00","1,312,933,254.00","79,464,000.00"
2/2/2016,"1,282,800,007.00","1,287,466,717.00","1,201,533,318.00","1,218,533,325.00","86,604,000.00"
2/3/2016,"1,223,933,315.00","122,626,667.00","113,453,331.00","1,156,533,337.00","118,971,000.00"
2/4/2016,"1,138,000,011.00","1,173,200,035.00","1,113,266,659.00","116,886,673.00","65,781,000.00"
2/5/2016,"1,142,000,008.00","1,153,333,282.00","1,051,599,979.00","1,084,000,015.00","141,564,000.00"
2/8/2016,"1,047,333,336.00","104,766,674.00","9,733,332,634.00","9,866,000,175.00","139,695,000.00"
2/9/2016,"9,487,999,916.00","1,065,266,705.00","940,333,271.00","9,883,333,206.00","129,774,000.00"
2/10/2016,"1,003,333,282.00","1,033,133,316.00","9,449,333,191.00","9,578,000,069.00","156,097,500.00"
2/11/2016,"1,013,333,321.00","1,088,399,982.00","9,800,000,191.00","1,003,133,297.00","213,786,000.00"
2/12/2016,"1,033,333,302.00","1,046,733,284.00","9,579,999,924.00","1,006,933,308.00","108,537,000.00"
2/16/2016,"1,057,999,992.00","1,086,333,275.00","1,027,400,017.00","1,034,466,743.00","83,907,000.00"
2/17/2016,"1,060,000,038.00","1,128,933,334.00","1,044,533,253.00","1,124,533,272.00","87,378,000.00"
2/18/2016,"1,149,466,705.00","1,152,999,973.00","1,098,466,682.00","1,111,800,003.00","58,314,000.00"
2/19/2016,"1,091,066,742.00","1,116,600,037.00","1,083,333,302.00","1,110,533,333.00","44,391,000.00"
2/22/2016,"1,134,133,339.00","1,192,733,288.00","1,132,333,279.00","1,184,933,281.00","75,901,500.00"
2/23/2016,"1,174,400,043.00","121,153,326.00","1,157,866,669.00","1,181,400,013.00","89,766,000.00"
2/24/2016,"1,151,666,737.00","1,196,666,718.00","1,118,933,296.00","119,333,334.00","80,934,000.00"
2/25/2016,"1,190,999,985.00","1,256,799,984.00","1,168,000,031.00","1,249,533,272.00","86,260,500.00"
2/26/2016,"1,257,999,992.00","1,280,000,019.00","1,233,333,302.00","1,268,933,296.00","90,976,500.00"
2/29/2016,"1,282,666,683.00","1,309,000,015.00","1,261,466,694.00","1,279,533,291.00","67,485,000.00"
3/1/2016,"1,294,999,981.00","1,306,333,256.00","1,218,000,031.00","1,242,333,317.00","100,683,000.00"
3/2/2016,"1,224,866,676.00","1,256,799,984.00","1,210,000,038.00","1,255,599,976.00","72,936,000.00"
3/3/2016,"1,255,200,005.00","1,316,133,308.00","1,228,133,297.00","1,304,933,262.00","72,435,000.00"
3/4/2016,"1,319,999,981.00","1,360,200,024.00","1,316,666,698.00","1,340,266,705.00","97,336,500.00"
3/7/2016,"1,317,866,707.00","1,397,999,954.00","1,315,999,985.00","1,368,599,987.00","79,941,000.00"
3/8/2016,"135,666,666.00","1,383,333,302.00","1,347,999,954.00","1,350,666,714.00","62,680,500.00"
3/9/2016,"136,346,674.00","1,395,800,018.00","1,351,933,289.00","1,391,466,713.00","48,129,000.00"
3/10/2016,14.00,"142,193,327.00","1,337,800,026.00","1,367,866,707.00","77,887,500.00"
3/11/2016,"1,386,200,047.00","1,396,133,327.00","136,886,673.00","1,383,333,302.00","50,146,500.00"
3/14/2016,"1,417,666,721.00","1,444,799,995.00","1,404,266,739.00","1,434,333,324.00","60,985,500.00"
3/15/2016,"1,428,466,702.00","1,459,799,957.00","1,410,000,038.00","1,455,599,976.00","47,707,500.00"
3/16/2016,"1,453,333,282.00","1,483,866,692.00","1,446,800,041.00","1,479,533,291.00","52,750,500.00"
3/17/2016,"1,476,466,656.00","1,523,333,263.00","1,466,666,698.00","1,509,200,001.00","56,743,500.00"
3/18/2016,"152,733,326.00","1,563,199,997.00","1,520,400,047.00","1,551,599,979.00","70,677,000.00"
3/21/2016,"1,568,933,296.00","1,599,199,963.00","1,566,666,698.00","1,588,799,953.00","79,617,000.00"
3/22/2016,"1,581,400,013.00","1,593,266,678.00","1,550,399,971.00","1,561,600,018.00","64,740,000.00"
3/23/2016,"1,549,133,301.00","1,564,866,734.00","1,480,200,005.00","1,483,866,692.00","74,232,000.00"
3/24/2016,"1,438,533,306.00","1,525,933,266.00","1,433,333,302.00","151,833,334.00","74,413,500.00"
3/28/2016,"1,544,066,715.00","1,565,400,028.00",15.00,"15,350,667.00","58,885,500.00"
3/29/2016,"1,532,600,021.00","1,549,199,963.00","1,502,200,031.00","1,534,200,001.00","60,214,500.00"
3/30/2016,"1,567,266,655.00","1,569,999,981.00","1,510,000,038.00","151,260,004.00","60,495,000.00"
3/31/2016,"1,528,933,334.00","1,582,800,007.00","1,500,066,662.00","1,531,799,984.00","120,193,500.00"
4/1/2016,"163,220,005.00","1,652,666,664.00","1,555,000,019.00","1,583,933,258.00","239,962,500.00"
4/4/2016,"166,079,998.00","1,680,800,056.00","1,624,266,624.00","164,659,996.00","202,129,500.00"
4/5/2016,"1,603,333,282.00","1,710,400,009.00",16.00,"1,703,133,392.00","149,230,500.00"
4/6/2016,"1,693,133,354.00","1,784,933,281.00","1,689,666,748.00","1,769,466,782.00","175,582,500.00"
4/7/2016,"1,776,333,237.00","1,795,599,937.00","1,696,733,284.00","1,714,666,748.00","132,843,000.00"
4/8/2016,"1,736,666,679.00","1,738,800,049.00","1,653,466,606.00","1,667,133,331.00","110,458,500.00"
4/11/2016,"1,673,333,359.00","1,726,600,075.00","1,635,333,252.00","1,666,133,308.00","137,425,500.00"
4/12/2016,"1,663,333,321.00","1,678,666,687.00","1,624,200,058.00","1,652,133,369.00","86,448,000.00"
4/13/2016,"1,656,733,322.00","1,703,333,282.00","1,648,866,653.00","1,696,866,608.00","73,884,000.00"
4/14/2016,"1,686,666,679.00","1,712,266,731.00","1,673,666,763.00","1,679,066,658.00","61,983,000.00"
4/15/2016,"1,675,399,971.00","1,697,333,336.00","166,079,998.00","1,696,733,284.00","56,286,000.00"
4/18/2016,"1,681,533,241.00","1,722,066,689.00","1,677,733,231.00","1,692,533,302.00","64,071,000.00"
4/19/2016,"1,687,466,621.00","1,695,800,018.00","1,608,333,206.00","1,649,133,301.00","95,362,500.00"
4/20/2016,"164,173,336.00","1,691,066,742.00","1,610,000,038.00","1,666,466,713.00","77,911,500.00"
4/21/2016,"1,659,933,281.00","167,266,674.00","1,646,066,666.00","1,655,266,762.00","41,746,500.00"
4/22/2016,"1,659,266,663.00","1,693,333,244.00","1,638,066,673.00","1,691,666,794.00","56,794,500.00"
4/25/2016,"1,686,733,246.00","1,715,866,661.00","1,671,733,284.00","1,678,800,011.00","55,054,500.00"
4/26/2016,"1,680,333,328.00","1,704,866,791.00","1,662,599,945.00","1,691,600,037.00","48,357,000.00"
4/27/2016,"1,685,000,038.00",17.00,"1,662,666,702.00","1,676,466,751.00","48,087,000.00"
4/28/2016,"1,665,666,771.00","1,689,533,234.00","1,649,600,029.00","1,651,399,994.00","37,785,000.00"
4/29/2016,"1,654,266,739.00","1,656,200,027.00","1,585,400,009.00","1,605,066,681.00","81,207,000.00"
5/2/2016,"1,610,000,038.00","1,621,266,747.00","156,546,669.00","1,612,000,084.00","57,658,500.00"
5/3/2016,"1,582,400,036.00","1,592,733,288.00","1,544,133,282.00","1,548,799,992.00","64,533,000.00"
5/4/2016,"1,535,266,685.00","1,563,066,673.00","1,469,333,267.00","1,483,733,273.00","130,507,500.00"
5/5/2016,"1,523,066,711.00","152,426,672.00","1,398,600,006.00","1,410,200,024.00","168,822,000.00"
5/6/2016,"1,405,799,961.00","1,442,466,736.00","138,739,996.00","1,432,866,669.00","85,278,000.00"
5/9/2016,"1,438,133,335.00","1,440,999,985.00","1,378,666,687.00","1,392,800,045.00","71,646,000.00"
5/10/2016,"1,383,666,706.00","1,396,466,732.00","1,366,666,698.00","1,391,266,727.00","61,059,000.00"
5/11/2016,"1,383,933,258.00","143,653,326.00","1,373,666,668.00","1,393,066,692.00","77,428,500.00"
5/12/2016,"1,409,599,972.00","1,411,133,289.00","1,357,733,345.00","1,381,866,741.00","54,757,500.00"
5/13/2016,"1,385,200,024.00","1,407,999,992.00","1,377,999,973.00","1,384,066,677.00","42,342,000.00"
5/16/2016,"1,387,666,702.00","1,421,000,004.00","1,386,133,289.00","1,388,599,968.00","44,241,000.00"
5/17/2016,"1,393,666,744.00","1,398,799,992.00","1,360,133,266.00","1,364,400,005.00","42,654,000.00"
5/18/2016,"1,394,333,267.00","1,435,400,009.00","1,385,000,038.00","1,407,800,007.00","84,262,500.00"
5/19/2016,"1,424,133,301.00","1,445,266,724.00","1,381,999,969.00","1,434,733,295.00","102,994,500.00"
5/20/2016,"144,659,996.00","147,033,329.00","1,442,333,317.00","1,468,533,325.00","135,106,500.00"
5/23/2016,"1,465,799,999.00","1,484,000,015.00","1,439,066,696.00","1,441,466,713.00","76,537,500.00"
5/24/2016,"1,443,999,958.00","1,458,266,735.00","143,453,331.00","1,452,733,326.00","45,207,000.00"
5/25/2016,"1,452,733,326.00","147,573,328.00","1,443,400,002.00","1,463,866,711.00","46,902,000.00"
5/26/2016,"1,469,999,981.00","1,501,733,303.00","1,460,333,347.00","1,500,800,037.00","61,086,000.00"
5/27/2016,"1,499,933,338.00","1,506,200,027.00","1,471,666,718.00","1,486,933,327.00","54,754,500.00"
5/31/2016,"1,486,933,327.00","1,498,333,263.00","1,476,666,737.00","1,488,199,997.00","41,835,000.00"
6/1/2016,"1,476,533,318.00","1,482,666,683.00","1,445,933,342.00","1,463,733,292.00","44,740,500.00"
6/2/2016,"1,463,933,277.00","1,466,066,742.00","1,447,399,998.00","1,459,733,295.00","30,492,000.00"
6/3/2016,"1,466,666,698.00","1,479,599,953.00","145,340,004.00","1,459,933,281.00","33,435,000.00"
6/6/2016,"1,453,333,282.00","147,266,674.00","1,436,333,275.00","1,471,199,989.00","33,742,500.00"
6/7/2016,"1,481,599,998.00","1,562,933,254.00","1,476,799,965.00","1,548,933,315.00","93,204,000.00"
6/8/2016,"1,558,666,706.00","1,605,666,733.00","155,073,328.00","1,570,133,305.00","89,580,000.00"
6/9/2016,"1,566,533,279.00","156,886,673.00","1,513,733,292.00","1,529,066,658.00","67,381,500.00"
6/10/2016,"1,515,933,323.00","1,519,799,995.00","145,613,327.00","1,458,600,044.00","90,399,000.00"
6/13/2016,"1,463,333,321.00","1,505,133,343.00","1,451,066,685.00","1,452,466,679.00","62,895,000.00"
6/14/2016,"1,459,200,001.00","1,481,333,256.00","1,416,866,684.00","1,433,066,654.00","53,703,000.00"
6/15/2016,"1,446,333,313.00","1,479,333,305.00","1,434,200,001.00","1,451,333,332.00","43,627,500.00"
6/16/2016,"1,449,466,705.00","1,453,600,025.00","1,423,333,263.00","1,452,866,745.00","36,604,500.00"
6/17/2016,"1,452,066,708.00","1,466,600,037.00","1,430,000,019.00","1,436,466,694.00","46,689,000.00"
6/20/2016,"1,463,333,321.00","1,491,666,698.00","1,454,866,695.00","1,464,666,653.00","53,332,500.00"
6/21/2016,"1,471,199,989.00","148,380,003.00","1,458,733,273.00","1,464,066,696.00","67,935,000.00"
6/22/2016,"1,329,800,034.00","1,372,999,954.00","1,305,000,019.00","1,311,066,723.00","356,136,000.00"
6/23/2016,"1,304,599,953.00","1,317,000,008.00","1,280,866,718.00","1,309,333,324.00","151,960,500.00"
6/24/2016,"1,267,000,008.00","1,300,800,037.00","1,264,866,734.00","1,287,666,702.00","105,397,500.00"
6/27/2016,"1,272,399,998.00","1,325,399,971.00","1,252,466,679.00","1,323,666,668.00","108,081,000.00"
6/28/2016,"1,345,933,342.00","1,360,333,347.00","1,329,399,967.00","1,345,266,724.00","93,186,000.00"
6/29/2016,"1,367,533,302.00","1,411,866,665.00","1,353,333,282.00","140,126,667.00","89,923,500.00"
6/30/2016,"1,419,799,995.00","1,423,333,263.00","1,393,466,663.00","1,415,200,043.00","72,646,500.00"
7/1/2016,"137,426,672.00","1,454,933,262.00","1,373,333,263.00","144,333,334.00","81,000,000.00"
7/5/2016,"1,398,200,035.00","1,430,266,666.00","1,386,666,679.00","1,426,533,318.00","77,629,500.00"
7/6/2016,14.00,"1,434,866,714.00","139,333,334.00","1,429,599,953.00","73,798,500.00"
7/7/2016,"1,420,666,695.00","145,413,332.00","1,420,066,738.00","1,439,599,991.00","54,180,000.00"
7/8/2016,"1,452,000,046.00","1,465,400,028.00","1,430,000,019.00","1,445,199,966.00","61,122,000.00"
7/11/2016,"1,466,399,956.00","1,511,866,665.00","1,463,399,982.00","1,498,533,344.00","81,447,000.00"
7/12/2016,"1,493,999,958.00","1,516,666,698.00","1,488,133,335.00","149,766,674.00","68,569,500.00"
7/13/2016,"1,503,333,282.00","1,503,933,334.00","1,468,599,987.00","1,483,533,287.00","53,506,500.00"
7/14/2016,"1,487,466,717.00","1,499,600,029.00","1,473,666,668.00","1,476,866,722.00","40,137,000.00"
7/15/2016,"1,483,466,721.00","1,485,000,038.00","1,464,266,682.00","1,469,333,267.00","33,513,000.00"
7/18/2016,"1,464,266,682.00","1,513,933,277.00","1,455,333,328.00","1,508,333,302.00","51,181,500.00"
7/19/2016,15.00,"152,733,326.00","1,498,333,263.00","1,501,733,303.00","46,726,500.00"
7/20/2016,"1,509,799,957.00","1,531,999,969.00",15.00,"1,522,399,998.00","38,527,500.00"
7/21/2016,"150,666,666.00","1,518,999,958.00","1,460,666,656.00","1,469,999,981.00","66,430,500.00"
7/22/2016,"1,479,933,262.00","1,496,666,718.00","1,459,200,001.00","1,481,799,984.00","38,695,500.00"
7/25/2016,"1,481,799,984.00","1,542,599,964.00","1,475,800,037.00","1,533,399,963.00","67,360,500.00"
7/26/2016,"1,517,933,273.00","1,533,333,302.00","1,502,000,046.00","1,530,066,681.00","51,450,000.00"
7/27/2016,"1,528,933,334.00","1,555,733,299.00","1,512,800,026.00","1,523,266,697.00","43,335,000.00"
7/28/2016,"1,519,666,672.00","1,538,399,982.00","1,510,666,656.00","153,739,996.00","36,286,500.00"
7/29/2016,"1,538,000,011.00","1,568,533,325.00","1,534,933,281.00","1,565,266,705.00","46,062,000.00"
8/1/2016,"1,569,999,981.00","157,753,334.00","1,529,199,982.00","1,533,399,963.00","60,244,500.00"
8/2/2016,"152,913,332.00","1,532,466,698.00","1,476,000,023.00","1,514,666,653.00","59,016,000.00"
8/3/2016,"1,515,799,999.00","1,531,333,256.00","1,494,733,334.00","1,505,266,666.00","58,317,000.00"
8/4/2016,"1,504,599,953.00","1,539,066,696.00","1,480,333,328.00","153,739,996.00","62,205,000.00"
8/5/2016,"1,533,333,302.00","1,546,666,718.00","1,515,999,985.00","1,533,533,287.00","48,078,000.00"
8/8/2016,"1,519,999,981.00","1,530,666,733.00","1,507,266,712.00","1,507,733,345.00","33,954,000.00"
8/9/2016,"1,512,133,312.00","1,543,599,987.00","1,510,999,966.00","1,527,200,031.00","33,117,000.00"
8/10/2016,"152,159,996.00","1,532,466,698.00","149,746,666.00","1,504,333,305.00","35,074,500.00"
8/11/2016,"1,507,800,007.00","1,517,133,331.00","1,489,400,005.00","1,499,400,043.00","28,213,500.00"
8/12/2016,"1,502,733,326.00","1,510,999,966.00","1,493,599,987.00","1,504,066,658.00","27,202,500.00"
8/15/2016,"1,506,799,984.00","1,530,000,019.00","1,499,533,272.00","1,503,933,334.00","30,514,500.00"
8/16/2016,"1,503,266,716.00","1,514,599,991.00","1,489,400,005.00","1,490,733,337.00","34,006,500.00"
8/17/2016,"1,495,533,276.00","1,498,866,653.00","1,485,333,347.00","1,488,266,659.00","26,806,500.00"
8/18/2016,"1,492,133,331.00","1,504,399,967.00","1,481,933,308.00","1,490,066,719.00","25,717,500.00"
8/19/2016,"1,490,266,705.00","1,501,133,347.00","1,483,533,287.00",15.00,"24,892,500.00"
